"[""ae3316a0-7b17-4892-a108-51541d9e161f.mp4""]","{""Activity"":""The Gaze is mostly towards the forward direction \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""ae3316a0-7b17-4892-a108-51541d9e161f.mp4""]","{""Activity"":""The road is clear ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""ae3316a0-7b17-4892-a108-51541d9e161f.mp4""]","{""Activity"":""The Ego vehicle deviates to avoid slow vehicle/obstacles and moves straight\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""bb9336f8-3023-4ac9-b39b-0e97289c45d7.mp4""]","{""Activity"":""Straight \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""bb9336f8-3023-4ac9-b39b-0e97289c45d7.mp4""]","{""Activity"":""The Gaze is mostly towards the forward direction \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""bb9336f8-3023-4ac9-b39b-0e97289c45d7.mp4""]","{""Activity"":""The Ego vehicle is nearing an intersection and theres no traffic light  \n"",""Phase"":""Level-3 Annotation""}",,,,
"[""bd98351c-ae70-4c05-9396-e65a9c06d2c8.mp4""]","{""Activity"":""Right Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""bd98351c-ae70-4c05-9396-e65a9c06d2c8.mp4""]","{""Activity"":""The Gaze is initially towards left side and then moves to the right side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""bd98351c-ae70-4c05-9396-e65a9c06d2c8.mp4""]","{""Activity"":""The traffic moves from the left to right side at the intersection \n"",""Phase"":""Level-3 Annotation""}",,,,
"[""c1b8e4dd-bd02-4069-bbba-81472f466691.mp4""]","{""Activity"":""Right Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""c1b8e4dd-bd02-4069-bbba-81472f466691.mp4""]","{""Activity"":""The Gaze is mostly towards the front right side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""c1b8e4dd-bd02-4069-bbba-81472f466691.mp4""]","{""Activity"":""A right turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""c1b8e4dd-bd02-4069-bbba-81472f466691.mp4""]","{""Activity"":""The Ego vehicle is nearing an intersection and theres no traffic light "",""Phase"":""Level-3 Annotation""}",,,,
"[""c3d2776a-24a8-4563-ac90-5ddd56cb4c50.mp4""]","{""Activity"":""Straight \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""c3d2776a-24a8-4563-ac90-5ddd56cb4c50.mp4""]","{""Activity"":""The Gaze is mostly towards the traffic ahead\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""c3d2776a-24a8-4563-ac90-5ddd56cb4c50.mp4""]","{""Activity"":""The Ego vehicle is nearing an intersection and theres no traffic light  \n"",""Phase"":""Level-3 Annotation""}",,,,
"[""c4cb8679-0ac4-40ca-9757-7021c87e447f.mp4""]","{""Activity"":""Right Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""c4cb8679-0ac4-40ca-9757-7021c87e447f.mp4""]","{""Activity"":""The Gaze is initially towards left side and then moves to the right side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""c4cb8679-0ac4-40ca-9757-7021c87e447f.mp4""]","{""Activity"":""A right turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""c7bb542d-98e0-4949-b72d-48d23ee6d1e9.mp4""]","{""Activity"":""SlowDown"",""Phase"":""Level-1 Annotation""}",,,,
"[""c7bb542d-98e0-4949-b72d-48d23ee6d1e9.mp4""]","{""Activity"":""The Gaze is towards the action inducing objects\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""c7bb542d-98e0-4949-b72d-48d23ee6d1e9.mp4""]","{""Activity"":""The vehicle ahead slows down.\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""c660cf33-5188-4a57-873e-56716dbe1cf9.mp4""]","{""Activity"":""Right LC \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""c660cf33-5188-4a57-873e-56716dbe1cf9.mp4""]","{""Activity"":""The Gaze is mostly towards the right side mirror\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""c660cf33-5188-4a57-873e-56716dbe1cf9.mp4""]","{""Activity"":""The road is clear ahead on the right lane\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""c966a4df-bd88-4cb5-887d-46683129662a.mp4""]","{""Activity"":""Right Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""c966a4df-bd88-4cb5-887d-46683129662a.mp4""]","{""Activity"":""The Gaze is initially towards left side and then moves to the right side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""c966a4df-bd88-4cb5-887d-46683129662a.mp4""]","{""Activity"":""A right turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""c5163b57-a21e-476b-9505-651004e1bcae.mp4""]","{""Activity"":""Left Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""c5163b57-a21e-476b-9505-651004e1bcae.mp4""]","{""Activity"":""The Gaze is initially towards the right side and then moves to left side\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""c5163b57-a21e-476b-9505-651004e1bcae.mp4""]","{""Activity"":""A left turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""d7a327e4-6b16-40b2-93f7-5bd1d5f73908.mp4""]","{""Activity"":""Right Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""d7a327e4-6b16-40b2-93f7-5bd1d5f73908.mp4""]","{""Activity"":""The Gaze is initially towards left side and then moves to the right side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""d7a327e4-6b16-40b2-93f7-5bd1d5f73908.mp4""]","{""Activity"":""A right turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""d7a327e4-6b16-40b2-93f7-5bd1d5f73908.mp4""]","{""Activity"":""The traffic moves from the left to right side at the intersection \n"",""Phase"":""Level-3 Annotation""}",,,,
"[""d121c67d-c9b8-40db-b298-1265825085b8.mp4""]","{""Activity"":""Left Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""d121c67d-c9b8-40db-b298-1265825085b8.mp4""]","{""Activity"":""The Gaze is initially towards the right side and then moves to left side\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""d121c67d-c9b8-40db-b298-1265825085b8.mp4""]","{""Activity"":""A left turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""d6222610-be4f-4847-868e-047756e7f79f.mp4""]","{""Activity"":""Right Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""d6222610-be4f-4847-868e-047756e7f79f.mp4""]","{""Activity"":""The Gaze is initially towards left side and then moves to the right side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""d6222610-be4f-4847-868e-047756e7f79f.mp4""]","{""Activity"":""A right turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""dbe58f75-664c-4f3d-912c-3d92dba6f57a.mp4""]","{""Activity"":""Left Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""dbe58f75-664c-4f3d-912c-3d92dba6f57a.mp4""]","{""Activity"":""The Gaze is initially towards the right side and then moves to left side\n  "",""Phase"":""Level-2 Annotation""}",,,,
"[""dbe58f75-664c-4f3d-912c-3d92dba6f57a.mp4""]","{""Activity"":""A left turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""e6a2efcc-710a-455a-8e86-869115949b57.mp4""]","{""Activity"":""SlowDown\n"",""Phase"":""Level-1 Annotation""}",,,,
"[""e6a2efcc-710a-455a-8e86-869115949b57.mp4""]","{""Activity"":""The Gaze is towards the action inducing objects\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""e6a2efcc-710a-455a-8e86-869115949b57.mp4""]","{""Activity"":""The vehicle ahead slows down.\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""e6a2efcc-710a-455a-8e86-869115949b57.mp4""]","{""Activity"":""The Ego vehicle is nearing an intersection and traffic light is red\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""e421e8ff-93ad-4f6b-8e08-f7412e3439dd.mp4""]","{""Activity"":""Left Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""e421e8ff-93ad-4f6b-8e08-f7412e3439dd.mp4""]","{""Activity"":""The Gaze is mostly towards the front left side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""e421e8ff-93ad-4f6b-8e08-f7412e3439dd.mp4""]","{""Activity"":""A left turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""eafe5181-6960-46ae-8a4b-9d7ad0a4e6ee.mp4""]","{""Activity"":""Right Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""eafe5181-6960-46ae-8a4b-9d7ad0a4e6ee.mp4""]","{""Activity"":""The Gaze is initially towards left side and then moves to the right side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""eafe5181-6960-46ae-8a4b-9d7ad0a4e6ee.mp4""]","{""Activity"":""A right turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""eafe5181-6960-46ae-8a4b-9d7ad0a4e6ee.mp4""]","{""Activity"":""The traffic moves from the left to right side at the intersection \n"",""Phase"":""Level-3 Annotation""}",,,,
"[""ebf62a02-db80-43c1-ba9e-a7356d03fd94.mp4""]","{""Activity"":""Right LC \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""ebf62a02-db80-43c1-ba9e-a7356d03fd94.mp4""]","{""Activity"":""The Gaze is mostly towards the right side mirror\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""ebf62a02-db80-43c1-ba9e-a7356d03fd94.mp4""]","{""Activity"":""The road is clear ahead on the right lane\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""ef95184e-2cbd-4b67-980b-c6651c18838c.mp4""]","{""Activity"":""Left Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""ef95184e-2cbd-4b67-980b-c6651c18838c.mp4""]","{""Activity"":""The Gaze is initially towards the right side and then moves to left side\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""ef95184e-2cbd-4b67-980b-c6651c18838c.mp4""]","{""Activity"":""A left turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""ef95184e-2cbd-4b67-980b-c6651c18838c.mp4""]","{""Activity"":""The Ego vehicle is nearing an intersection and theres no traffic light  \n"",""Phase"":""Level-3 Annotation""}",,,,
"[""f1c8fb51-ccd4-4603-817e-fde7969621a3.mp4""]","{""Activity"":""Straight \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""f1c8fb51-ccd4-4603-817e-fde7969621a3.mp4""]","{""Activity"":""The Gaze is mostly towards the forward direction \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""f1c8fb51-ccd4-4603-817e-fde7969621a3.mp4""]","{""Activity"":""The Ego vehicle deviates to avoid slow vehicle/obstacles and moves straight \n"",""Phase"":""Level-3 Annotation""}",,,,
"[""f9b687a0-56f1-448a-a883-b4d030ae5d03.mp4""]","{""Activity"":""Straight \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""f9b687a0-56f1-448a-a883-b4d030ae5d03.mp4""]","{""Activity"":""The Gaze is mostly towards the forward direction \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""f9b687a0-56f1-448a-a883-b4d030ae5d03.mp4""]","{""Activity"":""The Ego vehicle deviates to avoid slow vehicle/obstacles and moves straight \n"",""Phase"":""Level-3 Annotation""}",,,,
"[""f13c8cf6-083b-49b2-a3c8-044954ac8080.mp4""]","{""Activity"":""Right LC \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""f13c8cf6-083b-49b2-a3c8-044954ac8080.mp4""]","{""Activity"":""The Gaze is mostly towards the right side mirror\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""f13c8cf6-083b-49b2-a3c8-044954ac8080.mp4""]","{""Activity"":""The road is clear ahead on the right lane\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""fe3d4948-8e54-4226-b308-896f9faf9b48.mp4""]","{""Activity"":""Left LC  \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""fe3d4948-8e54-4226-b308-896f9faf9b48.mp4""]","{""Activity"":""The Gaze is mostly towards the front left side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""fe3d4948-8e54-4226-b308-896f9faf9b48.mp4""]","{""Activity"":""The road is clear ahead on the left lane\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""fe920dd2-3770-4fff-a016-777ceec03b61.mp4""]","{""Activity"":""Left Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""fe920dd2-3770-4fff-a016-777ceec03b61.mp4""]","{""Activity"":""The Gaze is mostly towards the front left side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""fe920dd2-3770-4fff-a016-777ceec03b61.mp4""]","{""Activity"":""A left turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""ff40419e-e4f6-4b59-8a03-36d55e881b08.mp4""]","{""Activity"":""Right LC \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""ff40419e-e4f6-4b59-8a03-36d55e881b08.mp4""]","{""Activity"":""The Gaze is mostly towards the right side mirror\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""ff40419e-e4f6-4b59-8a03-36d55e881b08.mp4""]","{""Activity"":""The road is clear ahead on the right lane\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""0afc319e-bb2e-487a-ac83-e53594848f44.mp4""]","{""Activity"":"" Right Turn \n"",""Phase"":"" Level-1Annotation""}",,,,
"[""0afc319e-bb2e-487a-ac83-e53594848f44.mp4""]","{""Activity"":""The Gaze is mostly towards the front left side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""0afc319e-bb2e-487a-ac83-e53594848f44.mp4""]","{""Activity"":""A right turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""0afc319e-bb2e-487a-ac83-e53594848f44.mp4""]","{""Activity"":""The traffic moves from the right to left side at the intersection \n"",""Phase"":""Level-3 Annotation""}",,,,
"[""2a30be37-39bf-482e-8333-d1c9af1d023f.mp4""]","{""Activity"":""Left Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""2a30be37-39bf-482e-8333-d1c9af1d023f.mp4""]","{""Activity"":""The Gaze is mostly towards the front left side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""2a30be37-39bf-482e-8333-d1c9af1d023f.mp4""]","{""Activity"":""A left turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""2bc5bfb4-8fd6-4b2b-ab62-211dbbfff5ca.mp4""]","{""Activity"":""Left Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""2bc5bfb4-8fd6-4b2b-ab62-211dbbfff5ca.mp4""]","{""Activity"":""The Gaze is mostly towards the front left side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""2bc5bfb4-8fd6-4b2b-ab62-211dbbfff5ca.mp4""]","{""Activity"":""A left turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""3a8f7ae8-d7bf-4a57-bc88-51d780bad25a.mp4""]","{""Activity"":""Left Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""3a8f7ae8-d7bf-4a57-bc88-51d780bad25a.mp4""]","{""Activity"":""The Gaze is initially towards the right side and then moves to left side\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""3a8f7ae8-d7bf-4a57-bc88-51d780bad25a.mp4""]","{""Activity"":""A left turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""3a8f7ae8-d7bf-4a57-bc88-51d780bad25a.mp4""]","{""Activity"":""The Ego vehicle is nearing an intersection and theres no traffic light \n"",""Phase"":""Level-3 Annotation""}",,,,
"[""04d02edb-dbba-4a3d-8261-c61901763be6.mp4""]","{""Activity"":""Right LC \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""04d02edb-dbba-4a3d-8261-c61901763be6.mp4""]","{""Activity"":""The Gaze is mostly towards the right side mirror\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""04d02edb-dbba-4a3d-8261-c61901763be6.mp4""]","{""Activity"":""The road is clear ahead on the right lane\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""4abb871f-7c49-43da-afe9-4a7f72d45e12.mp4""]","{""Activity"":""Right Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""4abb871f-7c49-43da-afe9-4a7f72d45e12.mp4""]","{""Activity"":""The Gaze is on the left side and slowly changes to right side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""4abb871f-7c49-43da-afe9-4a7f72d45e12.mp4""]","{""Activity"":""A right turn coming ahead"",""Phase"":""Level-3 Annotation""}",,,,
"[""4abb871f-7c49-43da-afe9-4a7f72d45e12.mp4""]","{""Activity"":""The traffic moves from the left to right side at the intersection"",""Phase"":""Level-3 Annotation""}",,,,
"[""5b5680a4-41cf-4641-ae9c-2e0514445fbb.mp4""]","{""Activity"":""Right Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""5b5680a4-41cf-4641-ae9c-2e0514445fbb.mp4""]","{""Activity"":""The Gaze is initially towards left side and then moves to the right side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""5b5680a4-41cf-4641-ae9c-2e0514445fbb.mp4""]","{""Activity"":""A right turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""5b5680a4-41cf-4641-ae9c-2e0514445fbb.mp4""]","{""Activity"":""The Ego vehicle is nearing an intersection and theres no traffic light "",""Phase"":""Level-3 Annotation""}",,,,
"[""7ca1b56b-e6ee-431b-9b10-f6ebe6defea6.mp4""]","{""Activity"":""Left Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""7ca1b56b-e6ee-431b-9b10-f6ebe6defea6.mp4""]","{""Activity"":""The Gaze is mostly towards the front left side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""7ca1b56b-e6ee-431b-9b10-f6ebe6defea6.mp4""]","{""Activity"":""A left turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""08ba7e09-eb69-4100-a738-9430bd2c2f44.mp4""]","{""Activity"":""Straight \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""08ba7e09-eb69-4100-a738-9430bd2c2f44.mp4""]","{""Activity"":""The Gaze is mostly towards the forward direction \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""08ba7e09-eb69-4100-a738-9430bd2c2f44.mp4""]","{""Activity"":""The Ego vehicle deviates to avoid slow vehicle/obstacles and moves straight\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""9aa974ef-7ad2-4570-8cb3-0af484d8ae1c.mp4""]","{""Activity"":""Left Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""9aa974ef-7ad2-4570-8cb3-0af484d8ae1c.mp4""]","{""Activity"":""The Gaze is mostly towards the front left side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""9aa974ef-7ad2-4570-8cb3-0af484d8ae1c.mp4""]","{""Activity"":""A left turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""22fb2721-4440-42be-bfda-4204234cdd76.mp4""]","{""Activity"":""Left Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""22fb2721-4440-42be-bfda-4204234cdd76.mp4""]","{""Activity"":""The Gaze is mostly towards the front left side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""22fb2721-4440-42be-bfda-4204234cdd76.mp4""]","{""Activity"":""A left turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""27ef95a5-cc4c-4e5f-a3ff-5bdec2e02c12.mp4""]","{""Activity"":""Right LC \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""27ef95a5-cc4c-4e5f-a3ff-5bdec2e02c12.mp4""]","{""Activity"":""The Gaze is mostly towards the right side mirror\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""27ef95a5-cc4c-4e5f-a3ff-5bdec2e02c12.mp4""]","{""Activity"":""The road is clear ahead on the right lane\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""28d0e590-ec83-4ae8-8af1-e08ccb113921.mp4""]","{""Activity"":""Left LC \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""28d0e590-ec83-4ae8-8af1-e08ccb113921.mp4""]","{""Activity"":""The Gaze is mostly towards the left side mirror\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""28d0e590-ec83-4ae8-8af1-e08ccb113921.mp4""]","{""Activity"":""The road is clear ahead on the left lane\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""31d45b85-60c0-4181-bb57-b543f234deef.mp4""]","{""Activity"":""Left Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""31d45b85-60c0-4181-bb57-b543f234deef.mp4""]","{""Activity"":""The Gaze is mostly towards the front left side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""31d45b85-60c0-4181-bb57-b543f234deef.mp4""]","{""Activity"":""A left turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""38d31301-801f-4586-8d4e-810bc163642b.mp4""]","{""Activity"":""Left LC \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""38d31301-801f-4586-8d4e-810bc163642b.mp4""]","{""Activity"":""The Gaze is mostly towards the left side mirror\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""38d31301-801f-4586-8d4e-810bc163642b.mp4""]","{""Activity"":""The road is clear ahead on the left lane\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""42e3b9b2-27e2-44d1-a3dd-3d0fd8893c42.mp4""]","{""Activity"":""Left Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""42e3b9b2-27e2-44d1-a3dd-3d0fd8893c42.mp4""]","{""Activity"":""The Gaze is initially towards the right side and then moves to left side\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""42e3b9b2-27e2-44d1-a3dd-3d0fd8893c42.mp4""]","{""Activity"":""A left turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""42e3b9b2-27e2-44d1-a3dd-3d0fd8893c42.mp4""]","{""Activity"":""The traffic moves from the right to left side at the intersection \n"",""Phase"":""Level-3 Annotation""}",,,,
"[""066f8095-bb41-4ddb-ab3a-b2d857fa9d33.mp4""]","{""Activity"":""Right Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""066f8095-bb41-4ddb-ab3a-b2d857fa9d33.mp4""]","{""Activity"":""The Gaze is initially towards left side and then moves to the right side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""066f8095-bb41-4ddb-ab3a-b2d857fa9d33.mp4""]","{""Activity"":""A right turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""066f8095-bb41-4ddb-ab3a-b2d857fa9d33.mp4""]","{""Activity"":""The traffic moves from the right to left side at the intersection \n"",""Phase"":""Level-3 Annotation""}",,,,
"[""347a7175-499d-442e-9ba4-340773d7d88f.mp4""]","{""Activity"":""Right Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""347a7175-499d-442e-9ba4-340773d7d88f.mp4""]","{""Activity"":""The Gaze is mostly towards the front right side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""347a7175-499d-442e-9ba4-340773d7d88f.mp4""]","{""Activity"":""A right turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""807b0955-956e-4e41-ade6-b3292b08aede.mp4""]","{""Activity"":""Left Turn \n"",""Phase"":""_DEFAULTLevel-1 Annotation""}",,,,
"[""807b0955-956e-4e41-ade6-b3292b08aede.mp4""]","{""Activity"":""The Gaze is initially towards the right side and then moves to left side\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""807b0955-956e-4e41-ade6-b3292b08aede.mp4""]","{""Activity"":""A left turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""807b0955-956e-4e41-ade6-b3292b08aede.mp4""]","{""Activity"":""The Ego vehicle is nearing an intersection and theres no traffic light \n"",""Phase"":""Level-3 Annotation""}",,,,
"[""02ef6cbd-509c-4ca4-9665-2084152ac3dd.mp4""]","{""Activity"":""Left LC \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""02ef6cbd-509c-4ca4-9665-2084152ac3dd.mp4""]","{""Activity"":""The Gaze is mostly towards the left side mirror\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""02ef6cbd-509c-4ca4-9665-2084152ac3dd.mp4""]","{""Activity"":""The road is clear ahead on the left lane\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""2bbc269e-66a4-4ec5-aa2d-3402bb042a8c.mp4""]","{""Activity"":""U Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""2bbc269e-66a4-4ec5-aa2d-3402bb042a8c.mp4""]","{""Activity"":""The Gaze is towards the right side mirror\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""2bbc269e-66a4-4ec5-aa2d-3402bb042a8c.mp4""]","{""Activity"":""The Ego vehicle follows the traffic ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""03e7f65a-b5bf-49cc-8c95-bc13ef251d6f.mp4""]","{""Activity"":""Left LC \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""03e7f65a-b5bf-49cc-8c95-bc13ef251d6f.mp4""]","{""Activity"":""The Gaze is mostly towards the left side mirror\n"",""Phase"":""Level-2 Annotation""}",,,,
"[""03e7f65a-b5bf-49cc-8c95-bc13ef251d6f.mp4""]","{""Activity"":""The Ego vehicle follows the traffic ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""5c108a12-bc09-4b6a-8ece-47c9b9745747.mp4""]","{""Activity"":""Right Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""5c108a12-bc09-4b6a-8ece-47c9b9745747.mp4""]","{""Activity"":""The Gaze is mostly towards the front right side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""5c108a12-bc09-4b6a-8ece-47c9b9745747.mp4""]","{""Activity"":""A right turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""9f6a7117-48ab-4372-9b6f-e851d69e42bf.mp4""]","{""Activity"":""Right Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""9f6a7117-48ab-4372-9b6f-e851d69e42bf.mp4""]","{""Activity"":""The Gaze is initially towards left side and then moves to the right side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""9f6a7117-48ab-4372-9b6f-e851d69e42bf.mp4""]","{""Activity"":""A right turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""33a74805-d67c-495c-b3ea-22aeb58e7b64.mp4""]","{""Activity"":""Right Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""33a74805-d67c-495c-b3ea-22aeb58e7b64.mp4""]","{""Activity"":""The Gaze is mostly towards the front right side \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""33a74805-d67c-495c-b3ea-22aeb58e7b64.mp4""]","{""Activity"":""A right turn coming ahead\n"",""Phase"":""Level-3 Annotation""}",,,,
"[""40af95bd-a506-400d-ac8b-32e86f7377f4.mp4""]","{""Activity"":""Straight \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""40af95bd-a506-400d-ac8b-32e86f7377f4.mp4""]","{""Activity"":""The Gaze is mostly towards the forward direction \n"",""Phase"":""Level-2 Annotation""}",,,,
"[""40af95bd-a506-400d-ac8b-32e86f7377f4.mp4""]","{""Activity"":""The Ego vehicle deviates to avoid slow vehicle/obstacles and moves straight \n"",""Phase"":""Level-3 Annotation""}",,,,
"[""59bf41cd-d767-4d9b-8f76-0b1e9b7bc533.mp4""]","{""Activity"":""U Turn \n"",""Phase"":""Level-1 Annotation""}",,,,
"[""59bf41cd-d767-4d9b-8f76-0b1e9b7bc533.mp4""]","{""Activity"":""The Gaze is towards the right side mirror\n"",""Phase"":""Level-2 Annotation""}",,,,
